0.0420075	0.904985	0.306863	0	0.277838	0.247001	0.761556	0	0.714559	0	0.0384648	0	0.507819	0.545656	0.546283	0.4382	0.393833	0.419665	0.346137	0.741183	0.628567	0.396663	0.186923	0	0.568857	0	0	0.662369	0.611822	0.27742	0.865911	0.346767	0.433928	0.758786	0.156211	0.691502	0.378339	0.58976	0.940912	0	0.442748	0.402613	0.838465	0.958865	1	0.622617	0.310944	0.608812	0.544973	0	0.26578	0.734167	0.199099	0.515125	0	0.836925	0.0320328	0.157418	0.448973	0.765884	0.163424	0.467135	0	0.488647	0	0.629289	0.562369	0.519853	0.279699	0.375925	0.670536	0.45641	0.410573	0.205937	0.752311	0.170216	0.538161	0.610654	0.132276	0.367974	0.292801	0.579285	0	0.333411	0.621203	0	0.71119	0.337745	0.239026	0	0.983596	0.77442	0.902826	0.659655	0.830306	0.370048	0.371297	0.0929038	0.424922	0.0802469	0.656428	0	0.637639	0.639725	0.258537	0.363173	0.323383	0.623121	0.262644	0.0467981	0.678732	0.687318	0.588537	0.600414	0.833934	0	0.553881	0	0.594755	0.867363	0	0.0855308	0	0.66979	0.2456	0.492455	0.54081	0	0.188463	0.193323	0.753971	0.213141	0.629449	0.565046	0	0.461826	0.634739	0	0.736492	0.105336	0.275615	0.613379	0.823836	0.338608	0.808612	0.0545996	0.846556	0.347517	0.184257	0.281904	0.419942	0.186649	0.446094	0.425938	0.329615	0	0.238101	0.734469	0.546599	0.537033	0.895324	0	0.519487	0.676205	0.0423529	0.509035	0.102311	0.415669	0.562167	0.478286	0.265234	0.613558	0.702921	0.440722	0	0.0576784	0.395554	0.383857	0.476422	0.183944	0.343027	0.512365	0.0864032	0.378365	0.0824694	0.786312	0.357848	0.678964	0.648423	0.700417	0.504029	0.504856	0.215885	0.569985	0.179655	0	0	0.565109	0.369363	0	0.355384	0.301479	0.659926	0.360245	0.0560762	0.461294	0.250283	0.71006	0.46415	0.106338	0.516157	0.495106	0.229649	0.727324	0.23816	0.595957	0.549684	0.644075	0.725633	0.38681	0.477221	0.472951	0.589092	0.998941	0.692869	0	0.59381	0.608568	0.193547	0.374602	0.356382	0.351571	0.422022	0.418643	0.0986994	0.752437	0.361783	0.535335	0.61322	0.460416	0	0.555324	0.223127	0.476887	0.725135	0.800533	0.726324	0.490441	0.266247	0.636993	3
0	0.611343	0.074682	0.718222	0.0330872	0.563754	0.363983	0	0.616563	0.0805516	0.0862509	0	0.388905	0.762897	0.520618	0	0.0759902	0.517011	0.370342	0.119347	0.46533	0.294039	0.0453421	0	0.211576	0.69005	0	0.111319	0	0.373988	0.330614	0.648846	0.355364	0.483464	0.557316	0.710812	0.316074	0.501557	0	0	0.537737	0.489928	0.477486	0.42243	0	0.913765	0	0.381474	0.42796	0	0.463414	0	0.559154	0.498791	0.695158	0.145384	0.732376	0	0.148764	0.400601	0.848861	0.128601	0	0.110232	0	0.0883882	0.786294	0.767007	0.330356	0.553583	0.249798	0.165426	0.147219	0.0204064	0.528472	0.57445	0	0.874831	0.620338	0.299403	0.769858	0.759419	0.0423139	0.511283	0.175457	0	0.0847578	0.425188	0.708559	0	0.153292	0.675361	0.819235	0.539772	0.754852	0.767118	0.2886	0	0.21247	0.227565	0.588877	0	0.226495	0.517316	0.245953	0.0543778	0.185506	0.383085	0.445596	0.0255911	0.576766	0.761092	0.494813	0.235683	0.702625	0	0.468206	0	0.671577	0	0	0	0	0.903336	0.393075	0.718588	0.493993	0	0.0699346	0.205176	0.677066	0.45985	0.509529	0	0	0.692183	0.64084	0.0727189	0.274182	0.0337459	0.0791388	0.0667387	0	0.106674	0.777511	0.0298572	0.772373	0.139433	0.386206	0.805983	0	0.502855	0.423318	0.573032	0.44516	0	0.798132	0.4815	0.365769	0.451828	0.696066	0	0.546678	0.650599	0.0420648	0.416945	0.817531	0.0213988	0.461757	0.427656	0.577418	0.463225	0.150505	0.25926	0	0.451205	0.554184	0.251301	0.201723	0.0295402	0.703387	0.326354	0	0.50228	0.387583	0.0487616	0.50801	0.453373	0.711339	0.280523	0.271008	0.5359	0.454912	0.45117	0.980331	0	0.0639477	0.436613	0.323766	0	0.384387	0.305085	0.560458	0.484537	0	0.567983	0.232411	0.8984	0.931146	0.259474	0.346374	0.302038	0	0.143861	0.220066	0.53147	0.44621	0.362146	0.0974239	0.807079	0.411267	0.54254	0.457727	0.130933	0.349497	0	0.723882	0.81806	0.557925	0.41623	0.366103	0.564725	0.542933	0.736513	0.643359	0.393499	0	0.211963	0.40921	0.437514	0.017519	0.704874	0.41248	0.179404	0.604679	0.755739	0.724596	0.4648	0.495908	0.579426	2
0	0.598638	0.399584	0	0.533003	0.631383	0.800355	0	0.822838	0	0	0	0.115499	0.435812	0.338642	0	0.0259144	0.658	0.465596	0.589364	0.326674	0.0811771	0	0	0.480097	0	0.0510021	0.853271	0	0.389151	0.517167	0.644695	0.169778	0.53112	0.348336	0.217524	0.455796	0.326825	0.811878	0	0.20546	0.462606	0.922039	0.278912	0	0.569991	0	0.024978	0.713703	0.0304432	0.122639	0.480136	0	0.515291	0	0.737327	0.0581351	0	0.122209	0.377256	0.865982	0.0495443	0	0.562326	0	0.805456	0.1286	0.704417	0.399141	0.120751	0.083986	0.701281	0	0	0.813586	0.309971	0	0.217163	0.0911672	0.236527	0.00284557	0.27389	0	0.174076	0.734203	0	0	0.697116	0.41806	0	0.47382	0.820668	0.877358	0.543723	0.462144	0.439291	0.0543292	0.168607	0.27061	0.316606	0.730838	0	0.0862057	0.0350074	0.336201	0	0.0787348	0.355182	0.293031	0.133074	0.166468	0.163777	0.420851	0.0461325	0.928751	1	0	0.240577	0.886258	0.421208	0	0	0	0.56642	0.348199	0.41942	0.53702	0	0.320567	0.374757	0.860364	0	0.343687	0.128067	0	0.556604	0.840229	0.0405752	0.838231	0	0.0441573	0.0372384	0.82155	0.0480692	0.515419	0	0.798743	0.306401	0.196106	0.570879	0	0.393655	0.306422	0.208311	0.354242	0	0.798562	0.508896	0.336082	0.388756	0.733759	0	0.504037	0.676141	0.0570026	0.130543	0	0.0299235	0.179879	0.449001	0.102923	0.630989	0	0.395594	0.0918935	0.377846	0.196693	0.342648	0.121082	0.646386	0.331274	0.533836	0	0.109992	0	0.0451187	0.468461	0.804611	0.595583	0.680347	0.797533	0.146422	0.477333	0.569349	0.278779	0	0	0.42217	0.00922778	0	0.205836	0.28862	0.0624641	0.148713	0.0754728	0.21886	0.585865	0.613615	0.809681	0	0.197446	0.233032	0.314174	0.0720378	0.516762	0.401049	0.440034	0.573043	0.174966	0.486774	0.0661264	0.324043	0.307712	0.2208	0.804576	0	0.517819	0.664235	0.0964432	0.37372	0	0.152098	0.127648	0.315025	0.457587	0.633227	0	0.327821	0.340256	0.423626	0.0815796	0.535966	0.490346	0	0.641528	0.989924	0.617427	0.231289	0.627106	0.614901	3
0.0737719	0.683635	0.37512	0	0.396616	0.317292	0.839409	0.212181	0.818836	0	0.206954	0	0.381743	0.388002	0.337387	0.142822	0.202135	0.560569	0.361909	0.93019	0.462742	0.200269	0	0.263179	0.455682	0	0	0.782065	0.282072	0.302292	0.451258	0.555984	0.248851	0.583034	0.38073	0.672543	0.3594	0.406188	0.951733	0.119172	0.298864	0.340467	0.766938	0.545496	0.757395	0.702407	0.72495	0.671763	0.710973	0	0	0.527929	0.11358	0.592064	0.0674183	0.849376	0.228198	0.12263	0.40414	0.522911	0.814108	0.179224	0	0.595029	0.0458365	0.74971	0.603195	0.72226	0.360234	0.205651	0.442704	0.411131	0.338273	0	0.62256	0.301893	0.0835506	0.376889	0.637716	0.427562	0.152738	0.362879	0.894135	0.352499	0.436437	0	0.404525	0.578826	0.637146	0	1	0.635541	0.835585	0.621874	0.714044	0.46336	0.260103	0.0682618	0.291292	0	0.809143	0	0.74027	0.168282	0.459965	0.135434	0.159473	0.516133	0.345352	0.0343853	0.389411	0.391119	0.493873	0.559692	0.911437	0	0.410444	0	0.783322	0.758636	0	0	0	0.680138	0.333799	0.603866	0.407438	0	0.0374944	0.398513	0.806597	0.280258	0.592904	0.125057	0	0.692319	0.526954	0	0.737516	0.39332	0.123649	0.247362	0.939867	0.432585	0.835971	0.135061	0.861571	0.320158	0.423855	0.457547	0.0340728	0.440418	0.243623	0.335189	0.200984	0	0.57141	0.54629	0.652062	0.439793	0.839499	0	0.462899	0.700596	0.235568	0.492195	0.0975008	0.108247	0.212226	0.637349	0.333325	0.592908	0.370275	0.39784	0.0889212	0.269705	0.186849	0.412105	0.183566	0.938496	0.187958	0.232238	0.219527	0.445092	0.110749	0.459958	0.579432	0.528175	0.429693	0.487959	0.819987	0.248939	0.04015	0.675495	0.159725	0	0	0.57192	0.279486	0	0.337266	0.244563	0.411855	0.440875	0.120074	0.305123	0.493417	0.556814	0.644137	0.0612537	0.251531	0.698595	0	0.287978	0.746784	0.369723	0.499534	0.742037	0.254447	0.625726	0.151864	0.257338	0.340172	0.826323	0.869018	0	0.518572	0.661878	0.153437	0.38963	0.166513	0.50773	0.164112	0.22775	0.130268	0.560894	0	0.365466	0.484188	0.670512	0	0.511089	0.690994	0.262852	0.689564	0.710186	0.557667	0.422919	0.526347	0.658892	3
0	0.784023	0.130008	0	0.522427	0.467444	0.681188	0.0467821	0.845857	0.178947	0.111205	0	0.500605	0.257894	0.606228	0.213269	0.667483	0.515582	0.364094	0.195289	0.325369	0	0.0505709	0	0.55087	0.197745	0	0.352028	0	0.448452	0.304829	0.589336	0.341719	0.551901	0.465054	0.481945	0.35222	0.417887	0.086571	0	0.671195	0.384144	0.564672	0.53186	0	0.496217	0	0.605802	0.734116	0	0.0723961	0	0.0972209	0.667841	0	0.108693	0.0195368	0.129265	0.800976	0.605626	0.0795374	0	0	0.442639	0	0.211628	0.685706	0.588168	0.259199	0.203832	0.509285	0.429428	0.352351	0	0.744977	0.149902	0.310769	0.359436	0.518427	0.551972	0.335478	0.393762	0.025984	0.432738	0.367654	0	0.245924	0.596895	0.606579	0	0.232017	0.662585	0.785884	0.638589	0.628055	0.665792	0.785885	0.139654	0.220247	0	0.621661	0	0.595936	0.643371	0.560293	0.179653	0.200914	0.449642	0.245726	0.0703475	0.336147	0.332063	0.771371	0.597786	0.887568	0.0820887	0.550131	0	0.801919	0.427431	0	0	0.155864	0.477581	0.356772	0.236269	0.508747	0	0.0944645	0.316716	0.684516	0.434092	0.348164	0.0207494	0	0.649461	0.783664	0.0323621	0.811358	0.190935	0	0.0901476	0	0.624761	0.674269	0.0333003	0.858983	0.532485	0.381973	0.428368	0.0999616	0.340878	0.460747	0.4619	0.228911	0	0.725943	0.413231	0.49494	0.382758	0.693188	0	0.330054	0.376772	0.0464685	0.573231	0.242814	0	0.479788	0.383322	0.831741	0.360709	0.270465	0.398356	0	0.476888	0.0642877	0.125929	0.362198	0.0329467	0.287459	0.491462	0.109115	0.451563	0.423541	0	0.506608	0.604024	0.454072	0.409253	0.908285	0.704108	0.0333273	0.757295	0.342666	0	0.398327	0.462537	0.550113	0.848322	0.443881	0.707365	0.50096	0.467373	0.0342009	0.348353	0.433821	0.44202	0.286517	0.61161	0.404685	0.715781	0	0.490926	0.455969	0.376508	0.473642	0.413706	0.300939	0.53329	0.186407	0.0369015	0.440768	0.291202	0.506615	0	0.32339	0.649053	0.107716	0.428157	0.330151	0.538608	0.45124	0.702853	0.428204	0.493576	0.232303	0.483778	0.574784	0.626642	0	0.639372	0.642828	0.531204	0.485567	0.718883	0.741616	0.20795	0.561893	0.556441	0
0	0.627792	0.166628	0	0.477506	0.470403	0.859719	0	0.67589	0.0717217	0.107484	0	0.530041	0.465034	0.575891	0	0.0683738	0.125817	0.394159	0.987184	0.68226	0.0902448	0.202053	0	0.484615	0	0.0580805	0.809034	0	0	0.474881	0.510394	0.416731	0.626854	0.33846	0.419313	0.820218	0.252201	0.880166	0	0.452054	0.350424	0.822821	0.919795	0.334452	0.522783	0.526792	0.472265	0.522587	0	0	0.177236	0.0977221	0.614177	0.0799023	0.801977	0.130123	0.105508	0.304963	0.707744	0.840733	0.415433	0	0.531378	0.125863	0.854216	0.647714	0.582643	0.45376	0.332441	0.441132	0.714285	0.48694	0	0.797297	0.557797	0.0972159	0.654221	0.385599	0.551404	0.409874	0.571815	0.515776	0.0932997	0.833386	0.348595	0.70987	0.507678	0.39516	0	0.346223	0.778227	0.657721	0.460635	0.628449	0.504394	0.239483	0.226389	0.431279	0.161905	0.869024	0	0.458675	0.700525	0.450043	0.0476773	0.271419	0.561922	0.433095	0.0407525	0.707368	0.769929	0.577109	0.54122	0.884351	0.764393	0.548322	0	0.772031	0.912699	0	0	0	0.737233	0.369019	0.527955	0.497842	0	0.102957	0.36235	0.782672	0.344887	0.321803	0.0686402	0	0.537407	0.744203	0	0.838945	0.150378	0.195326	0.612411	0.795181	0.513181	0.677206	0.534602	0.820787	0.401794	0.184509	0.486515	0.414727	0.582064	0.514098	0.427007	0.42636	0	0.6293	0.589516	0.602853	0.737516	0.801581	0	0.456578	0.542578	0.78313	0.412042	0.201219	0.305551	0.578946	0.579823	0.304566	0.445862	0.602441	0.359194	0	0.260951	0.13391	0.229868	0.432024	0.442973	0.37603	0.496863	0	0.284497	0.0318565	0	0.495439	0.652354	0.49225	0.650813	0.906948	0.617853	0.0825647	0.643759	0.16388	0	0.0560679	0.601479	0.260923	0.220785	0.287802	0.383721	0.611646	0.730632	0.136647	0.530122	0.263014	0.414831	0.300087	0	0.558694	0.452756	0.155343	0.577194	0.502005	0.338549	0.487067	0.344459	0.420595	0.335045	0.595788	0.550821	0.467357	0.204896	0.666504	0	0.466919	0.699101	0.108271	0.423274	0.0291728	0.504717	0.34192	0.207197	0.2618	0.597402	0	0.541086	0.5686	0.698251	0	0.552344	0.199693	0.0838535	0.637372	0.731972	0.603096	0.388949	0.323292	0.554972	3
0.488323	0.582028	0.0584648	0	0	0.286891	0.51983	0	0.307455	0	0.151133	0	0.963149	0.613943	0.483622	0	0.185713	0.526478	0.441937	0.221985	0.624419	0.89433	0	0	0.66557	0.454518	0.103637	0.603342	0	0	0.763933	0.280981	0.337941	0.784311	0.342103	0.811979	0.776059	0.384212	0	0	0.468704	0.170711	0.484584	0.970531	0.477168	0.716235	0.0532533	0.641081	0.341566	0.137414	0.369564	0	0.279926	0.603696	0	0.174044	0	0	0.799315	0.630593	0.379792	0.375917	0	0.659513	0.0969345	0.758408	0.748791	0.23129	0.353905	0.540712	0.589778	0.541635	0.685886	0.682021	0.34195	0.0896115	0	0.424984	0.311426	0.558497	0.288496	0.604712	0.106302	0.679789	0.62955	0	0.841321	0.438939	0.38975	0	0.397541	0.30775	0.831491	0.661813	0.720579	0.803391	0.603033	0.144359	0.543487	0	0.447036	0.0554257	0.585965	0.278637	0.388854	0.0850741	0.448751	0.484241	0.38136	0.116768	0.738758	0.70901	0.769744	0.613012	0.170397	0	0.536695	0	0.319587	0.745371	0.0692198	0.0768599	0.0756615	0.671599	0.417233	0.0963728	0.358618	0	0.0458563	0.206322	0.637113	0.216053	0.114492	0	0	0.44755	0.405584	0.047682	0.502469	0.12772	0.29502	0.308796	0.631376	0.393456	0.630388	0	0.873689	0.371771	0.255348	0.213024	0	0.252564	0.731743	0.393943	0.403991	0	0.433209	0.449907	0.701131	0.61401	0.668973	0	0.421146	0.605824	0	0.283302	0.212063	0.0608052	0.732673	0.450079	0.521552	0.181765	0.786273	0.216477	0	0.375557	0.633633	0.64047	0.846415	0.0839392	0.341678	0.484779	0	0.547235	0.176543	0.161509	0.416041	0.532546	0.394967	0.721595	0.884556	0.541438	0.716169	0.478181	0.109195	0	0	0.812724	0.828841	0.316824	0.369719	0.533478	0.769787	0.449045	0.278786	0.694705	0.392132	0.824549	0.562892	0.493661	0.765563	0.643437	0.290172	0.754638	0.243398	0.493697	0.580257	0.30834	0.289619	0.298502	0.754029	0.732725	0.477194	0.327949	0.418643	0	0.454176	0.704192	0.485995	0.217003	0.384332	0.585947	0.49522	0.481771	0.151714	0.481647	0	0.658687	0.643058	0.576698	0	0.659695	0.492065	0	0.621388	0.469646	0.558832	0.274983	0.286345	0.548616	1
0.117481	0.521657	0.132154	0	0.367797	0.383088	0.729273	0	0.607307	0.0844532	0.0287121	0	0.690499	0.517144	0.468418	0.256018	0.319051	0.337192	0.466451	0.791348	0.650209	0.494695	0.424426	0.637273	0.552961	0.0305599	0	0.681596	0.113849	0.138803	0.506289	0.367224	0.39447	0.516737	0.31417	0.770155	0.336001	0.198379	0.862849	0	0.552983	0.310772	0.532387	0.895636	0.459606	0.644437	0	0.668151	0.369736	0.0297172	0	0.407462	0	0.664873	0	0.582356	0.0239109	0.195286	0.640078	0.531482	0.519495	0.692404	0	0.602143	0.0465659	0.731493	0.573471	0.508595	0.370574	0.257021	0.321185	0.498804	0.568498	0.138472	0.789433	0.382992	0.160999	0.511054	0.646701	0.630531	0.367739	0.598116	0.130336	0.246187	0.737211	0	0.87401	0.44539	0.458118	0	0.473092	0.411257	0.788133	0.466747	0.734431	0.57695	0.627158	0	0.750626	0.175365	0.60935	0	0.642455	0.893225	0.427603	0	0.288684	0.479321	0.668215	0.0349325	0.885579	0.763673	0.527664	0.615998	0.812066	0	0.649572	0	0.594843	0.892318	0	0	0	0.766443	0.355207	0.605952	0.423456	0	0.0907906	0.312876	0.564918	0.855632	0.514577	0.245356	0	0.614973	0.305057	0	0.87769	0	0.682378	0.407988	0.738949	0.530143	0.769576	0.573625	0.835354	0.308845	0.31429	0.226304	0.303166	0.283524	0.536506	0.362957	0.520406	0	0.506492	0.785341	0.709081	0.808128	0.713387	0	0.416664	0.344508	0.233485	0.346217	0.176895	0	0.706886	0.474005	0.327794	0.448891	0.875083	0.372135	0	0.377912	0.106243	0.716322	0.381968	0.189736	0.293367	0.509004	0.0666707	0.400168	0.298989	0.724903	0.407973	0.569567	0.631924	0.564633	0.786443	0.709854	0.16717	0.731103	0.341732	0	0.261717	0.636832	0.151716	0.0312064	0.34871	0.362972	0.631425	0.693294	0.0418581	0.493878	0.455402	0.541491	0.488201	0.144306	0.651138	0.51844	0.0889799	0.69301	0.329398	0.435496	0.509707	0.475577	0.150158	0.294791	0.693123	0.616762	0.358335	0.508114	0.559041	0.0954967	0.340314	0.78068	0.388391	0.413902	0.146531	0.609843	0.368895	0.159665	0.215305	0.445429	0	0.633475	0.525617	0.583277	0	0.658108	0.130362	0.0414256	0.611931	0.586647	0.77904	0.293562	0.43344	0.698966	3
0	0.576505	0.198883	0	0.725432	0.678787	0.317341	0	0.831439	0.0509535	0.0412896	0.273383	0.721483	0.466881	0.392513	0	0.0499149	0.525396	0.800451	0.144801	0.38482	0	0.395752	0	0.619791	0	0	0.367934	0	0.0483967	0.435311	0.63552	0.284761	0.410666	0.734405	0.654055	0.260111	0.474119	0.0922593	0	0.583033	0.166051	0.278214	0.325505	0	0.703281	0	0.617275	0.369867	0	0.300154	0.107128	0.117452	0.220968	0	0.120235	0.0190673	0.0415649	0.922299	0.207084	0.234324	0.0385659	0	0.678199	0.0371331	0.153788	0.669533	0.560942	0.324595	0.346768	0.250463	0.545034	0.549212	0.0889823	0.738808	0.246959	0.2392	0.502692	0.415413	0.622811	0.503764	0.590284	0.74769	0.472264	0.384771	0	0.142101	0.583861	0.573732	0	0.154959	0.344325	0.570081	0.442571	0.543306	0.598514	0.70627	0.0997264	0.268898	0.0861401	0	0.0367137	0.338958	0.64328	0.804232	0	0.078785	0.537015	0.410578	0	0.38013	0.307619	0.65743	0.885611	0.337386	0	0.511644	0	0.755029	0.278267	0	0.0509116	0.300283	0.45236	0.341904	0.0326078	0.449584	0	0.030375	0.428403	0.868825	0.265621	0.2836	0	0	0.851746	0.819775	0.0315843	0.413684	0.175572	0.0343727	0.0289869	0	0	0.821757	0	0.868935	0.645315	0.39812	0.477571	0.121759	0.494321	0.486951	0.308048	0.20108	0	0.75155	0.361072	0.560258	0.401441	0.680231	0	0.179161	0.39328	0.129023	0.619623	0.901757	0	0.605514	0.463636	0.455045	0.767252	0.483198	0.500015	0.0543523	0.427615	0.623731	0.0308964	0.403114	0.183944	0.391643	0.552182	0.271408	0.572756	0.10408	0.367277	0.213803	0.397761	0.101917	0.396034	0.704099	0.757631	0.53823	0.395415	0.188166	0	0	0.439622	0.703242	0.535396	0.203105	0.390173	0.228592	0.915969	0.147237	0.335399	0.876644	0.484564	0.883608	0	0.513145	0.642691	0.119253	0.127628	0.573182	0.313468	0.335743	0.465195	0.139646	0.775592	0.157041	0.205968	0.253571	0.287543	0.248934	0	0.24854	0.727251	0	0.381711	0.0709123	0.608651	0.14595	0.565218	0.387721	0.257884	0	0.382097	0.437281	0.679549	0	0.498611	0.795167	0.100783	0.608688	0.605954	0.808947	0.0829014	0.808215	0.719434	0
0	0.466182	0.370915	0	0.15985	0.441128	0.917935	0.0938557	0.738814	0.0580814	0.0470656	0	0.430322	0.489263	0.319968	0.237843	0.218234	0.446438	0.499	0.933111	0.245305	0.653775	0.219055	0	0.401883	0	0	0.784326	0.473808	0	0.349344	0.45394	0.472965	0.703806	0.340006	0.608775	0.317442	0.383835	0.919381	0	0.430729	0.207355	0.32008	0.721363	0.120985	0.575136	0.291437	0.632517	0.841988	0	0	0.410474	0	0.627053	0	0.359307	0.142663	0	0.460384	0.570217	0.550292	0.33176	0	0.705556	0.126916	0.668144	0.399034	0.60305	0.176038	0.148315	0.3743	0.639603	0.4392	0	0.902641	0.311898	0.873558	0.550456	0.217601	0.757079	0.404808	0.338244	0.112553	0.0565833	0.748793	0	0.67933	0.613276	0.560632	0	0.438211	0.416416	0.586826	0.480658	0.654734	0.726749	0.166154	0.113677	0.595597	0	0.714472	0	0.775611	0.829194	0.397687	0.0669924	0.168317	0.373316	0.316724	0.123635	0.617142	0.546139	0.513453	0.379777	0.951507	0.1111	0.543925	0	0.867009	0.882286	0	0.104656	0	0.642266	0.403002	0.498409	0.371254	0	0.0624398	0.321648	0.951213	0.456369	0.578017	0.0692145	0	0.554242	0.758192	0	0.906924	0.125549	0.486248	0.669706	0.94689	0.463253	0.741083	0	0.83767	0.350961	0.260124	0.196604	0.237453	0.513228	0.440355	0.291099	0.209917	0	0.660009	0.603935	0.642537	0.957073	0.822037	0	0.465753	0.624944	0.208285	0.473889	0.160662	0.192444	0.423933	0.491475	0.228569	0.368419	0.677514	0.343743	0	0.272368	0	0.542345	0.30039	0.265662	0.178758	0.506429	0.102983	0.130393	0	0.663451	0.477644	0.749937	0.546596	0.778334	0.7862	0.556052	0.279805	0.685503	0.165019	0	0	0.561436	0.213375	0	0.436473	0.205731	0.463777	0.945621	0.114085	0.384955	0.506197	0.548899	0.580365	0	0.449401	0.346941	0	0.59924	0.503518	0.0976893	0.385216	0.603667	0.129671	0.354649	0.488031	0.30491	0.163913	0.82065	0.682518	0	0.383525	0.742059	0	0.680968	0.0885044	0.315724	0.242655	0.142129	0.226125	0.711183	0	0.461735	0.406533	0.538405	0	0.628615	0.542528	0	0.712957	0.618653	0.877581	0.275342	0.627443	0.761476	3
